0,Avora,138,108,14494,A,0,0.46,0.47,37,0,0
0,Avora,138,108,14494,R.I.R.,0,0.46,0.47,37,0,0
0,Avora,138,108,14494,L,0,0.36,0.37,29,0,0
0,Avora,138,108,14494,IL,0,0.3,0.31,24,0,0
0,Avora,138,108,14494,PNR,0,0.22,0.23,18,0,0
0,Avora,138,108,14494,MPT,0,0.16,0.17,13,0,0
0,Avora,138,108,14494,PDR,0,0.15,0.15,12,0,0
0,Avora,138,108,14494,PPM,0,0.15,0.15,12,0,0
0,Avora,138,108,14494,PURP,0,0.14,0.14,11,0,0
0,Avora,138,108,14494,PTP,0,0.12,0.13,10,0,0
0,Faro,239,149,14071,PS,0,42.78,45.17,3140,5,5
0,Faro,239,149,14071,PPD/PSD,0,22.22,23.46,1631,3,3
0,Faro,239,149,14071,B.E.,0,10.4,10.98,763,1,1
0,Faro,239,149,14071,PCP-PEV,0,6.2,6.54,455,0,0
0,Faro,239,149,14071,CDS-PP,0,3.8,4.01,279,0,0
0,Faro,239,149,14071,PAN,0,3,3.16,220,0,0
0,Faro,239,149,14071,CH,0,1.57,1.65,115,0,0
0,Faro,239,149,14071,PCTP/MRPP,0,0.68,0.72,50,0,0
0,Faro,239,149,14071,L,0,0.65,0.69,48,0,0
0,Faro,239,149,14071,R.I.R.,0,0.6,0.63,44,0,0
0,Faro,239,149,14071,A,0,0.48,0.5,35,0,0
0,Faro,239,149,14071,NC,0,0.45,0.47,33,0,0
0,Faro,239,149,14071,IL,0,0.41,0.43,30,0,0
0,Faro,239,149,14071,PPM,0,0.31,0.33,23,0,0
0,Faro,239,149,14071,MPT,0,0.27,0.29,20,0,0
0,Faro,239,149,14071,PURP,0,0.27,0.29,20,0,0
0,Faro,239,149,14071,PNR,0,0.26,0.27,19,0,0
0,Faro,239,149,14071,PTP,0,0.19,0.2,14,0,0
0,Faro,239,149,14071,PDR,0,0.18,0.19,13,0,0
0,Guarda,735,828,60818,PPD/PSD,0,37.53,39.63,11070,2,1
0,Guarda,735,828,60818,PS,0,37.24,39.32,10983,1,2
0,Guarda,735,828,60818,B.E.,0,6,6.34,1770,0,0
0,Guarda,735,828,60818,CDS-PP,0,5.58,5.9,1647,0,0
0,Guarda,735,828,60818,PCP-PEV,0,2.27,2.4,670,0,0
0,Guarda,735,828,60818,PAN,0,1.27,1.34,375,0,0
0,Guarda,735,828,60818,CH,0,1.11,1.17,328,0,0
0,Guarda,735,828,60818,R.I.R.,0,0.66,0.7,196,0,0
0,Guarda,735,828,60818,IL,0,0.51,0.54,151,0,0
0,Guarda,735,828,60818,PCTP/MRPP,0,0.46,0.48,135,0,0
0,Guarda,735,828,60818,A,0,0.41,0.44,122,0,0
0,Guarda,735,828,60818,L,0,0.39,0.41,115,0,0
0,Guarda,735,828,60818,PTP,0,0.29,0.3,85,0,0
0,Guarda,735,828,60818,PNR,0,0.22,0.23,65,0,0
0,Guarda,735,828,60818,PURP,0,0.19,0.2,55,0,0
0,Guarda,735,828,60818,NC,0,0.18,0.19,53,0,0
0,Guarda,735,828,60818,MPT,0,0.16,0.17,48,0,0
0,Guarda,735,828,60818,PDR,0,0.13,0.13,37,0,0
0,Guarda,735,828,60818,PPM,0,0.09,0.09,26,0,0
0,Leiria,291,176,13439,PPD/PSD,0,48.23,51.42,3627,7,5
0,Leiria,291,176,13439,PS,0,22.38,23.86,1683,3,4
0,Leiria,291,176,13439,CDS-PP,0,6.74,7.19,507,0,0
0,Leiria,291,176,13439,B.E.,0,5.89,6.28,443,0,1
0,Leiria,291,176,13439,PAN,0,2.29,2.44,172,0,0
0,Leiria,291,176,13439,CH,0,1.42,1.52,107,0,0
0,Leiria,291,176,13439,PCP-PEV,0,1.36,1.45,102,0,0
0,Leiria,291,176,13439,IL,0,1.01,1.08,76,0,0
0,Leiria,291,176,13439,R.I.R.,0,0.88,0.94,66,0,0
0,Leiria,291,176,13439,A,0,0.84,0.89,63,0,0
0,Leiria,291,176,13439,L,0,0.69,0.74,52,0,0
0,Leiria,291,176,13439,PCTP/MRPP,0,0.36,0.38,27,0,0
0,Leiria,291,176,13439,NC,0,0.25,0.27,19,0,0
0,Leiria,291,176,13439,MPT,0,0.23,0.24,17,0,0
0,Leiria,291,176,13439,PPM,0,0.23,0.24,17,0,0
0,Leiria,291,176,13439,PDR,0,0.2,0.21,15,0,0
0,Leiria,291,176,13439,PNR,0,0.2,0.21,15,0,0
0,Leiria,291,176,13439,PURP,0,0.2,0.21,15,0,0
0,Leiria,291,176,13439,PTP,0,0.19,0.2,14,0,0
0,Leiria,291,176,13439,JPP,0,0.12,0.13,9,0,0
0,Leiria,291,176,13439,MAS,0,0.09,0.1,7,0,0
0,Lisboa,127,114,8265,PS,0,34.64,36.57,1584,20,20
0,Lisboa,127,114,8265,PPD/PSD,0,29.19,30.82,1335,17,12
0,Lisboa,127,114,8265,B.E.,0,7.78,8.22,356,4,5
0,Lisboa,127,114,8265,PCP-PEV,0,5.69,6,260,3,4
0,Lisboa,127,114,8265,CDS-PP,0,5.49,5.79,251,3,2
0,Lisboa,127,114,8265,PAN,0,3.26,3.44,149,1,2
0,Lisboa,127,114,8265,CH,0,1.64,1.73,75,0,1
0,Lisboa,127,114,8265,R.I.R.,0,1.29,1.36,59,0,0
0,Lisboa,127,114,8265,L,0,1.05,1.11,48,0,1
0,Lisboa,127,114,8265,PCTP/MRPP,0,1.05,1.11,48,0,0
0,Lisboa,127,114,8265,A,0,0.98,1.04,45,0,0
0,Lisboa,127,114,8265,IL,0,0.7,0.74,32,0,1
0,Lisboa,127,114,8265,PNR,0,0.5,0.53,23,0,0
0,Lisboa,127,114,8265,MPT,0,0.28,0.3,13,0,0
0,Lisboa,127,114,8265,PPM,0,0.28,0.3,13,0,0
0,Lisboa,127,114,8265,PDR,0,0.26,0.28,12,0,0
0,Lisboa,127,114,8265,PTP,0,0.22,0.23,10,0,0
0,Lisboa,127,114,8265,MAS,0,0.17,0.18,8,0,0
0,Lisboa,127,114,8265,PURP,0,0.15,0.16,7,0,0
0,Lisboa,127,114,8265,NC,0,0.09,0.09,4,0,0
0,Madeira,19,60,6848,PPD/PSD,0,49.11,50.35,1570,4,3
0,Madeira,19,60,6848,PS,0,26.96,27.65,862,2,3
0,Madeira,19,60,6848,CDS-PP,0,11.01,11.29,352,0,0
0,Madeira,19,60,6848,B.E.,0,2.82,2.89,90,0,0
0,Madeira,19,60,6848,JPP,0,1.25,1.28,40,0,0
0,Madeira,19,60,6848,R.I.R.,0,0.88,0.9,28,0,0
0,Madeira,19,60,6848,PCP-PEV,0,0.78,0.8,25,0,0
0,Madeira,19,60,6848,PTP,0,0.66,0.67,21,0,0
0,Madeira,19,60,6848,PCTP/MRPP,0,0.63,0.64,20,0,0
0,Madeira,19,60,6848,PAN,0,0.59,0.61,19,0,0
0,Madeira,19,60,6848,CH,0,0.53,0.55,17,0,0
0,Madeira,19,60,6848,IL,0,0.5,0.51,16,0,0
0,Madeira,19,60,6848,PURP,0,0.38,0.38,12,0,0
0,Madeira,19,60,6848,L,0,0.34,0.35,11,0,0
0,Madeira,19,60,6848,A,0,0.25,0.26,8,0,0
0,Madeira,19,60,6848,PNR,0,0.25,0.26,8,0,0
0,Madeira,19,60,6848,MPT,0,0.22,0.22,7,0,0
0,Madeira,19,60,6848,PPM,0,0.19,0.19,6,0,0
0,Madeira,19,60,6848,PDR,0,0.16,0.16,5,0,0
0,Madeira,19,60,6848,NC,0,0.03,0.03,1,0,0
0,Portalegre,136,139,12730,PS,0,43.66,45.37,3188,2,2
0,Portalegre,136,139,12730,PCP-PEV,0,18.05,18.76,1318,0,0
0,Portalegre,136,139,12730,PPD/PSD,0,16.75,17.4,1223,0,0
0,Portalegre,136,139,12730,B.E.,0,6.74,7,492,0,0
0,Portalegre,136,139,12730,CDS-PP,0,3.08,3.2,225,0,0
0,Portalegre,136,139,12730,CH,0,2.52,2.62,184,0,0
0,Portalegre,136,139,12730,PCTP/MRPP,0,1.84,1.91,134,0,0
0,Portalegre,136,139,12730,PAN,0,1.25,1.3,91,0,0
0,Portalegre,136,139,12730,L,0,0.51,0.53,37,0,0
0,Portalegre,136,139,12730,R.I.R.,0,0.41,0.43,30,0,0
0,Portalegre,136,139,12730,A,0,0.37,0.38,27,0,0
0,Portalegre,136,139,12730,IL,0,0.33,0.34,24,0,0
0,Portalegre,136,139,12730,PURP,0,0.25,0.26,18,0,0
0,Portalegre,136,139,12730,PNR,0,0.21,0.21,15,0,0
0,Portalegre,136,139,12730,MPT,0,0.18,0.19,13,0,0
0,Portalegre,136,139,12730,PDR,0,0.05,0.06,4,0,0
0,Portalegre,136,139,12730,PTP,0,0.05,0.06,4,0,0
0,Porto,223,230,21271,PS,0,42.08,43.79,4861,20,17
0,Porto,223,230,21271,PPD/PSD,0,33.48,34.85,3868,15,15
0,Porto,223,230,21271,B.E.,0,5.67,5.9,655,2,4
0,Porto,223,230,21271,R.I.R.,0,3.35,3.49,387,1,0
0,Porto,223,230,21271,CDS-PP,0,3.33,3.47,385,1,1
0,Porto,223,230,21271,PCP-PEV,0,2.27,2.36,262,1,2
0,Porto,223,230,21271,PAN,0,1.71,1.77,197,0,1
0,Porto,223,230,21271,PCTP/MRPP,0,0.66,0.68,76,0,0
0,Porto,223,230,21271,L,0,0.64,0.67,74,0,0
0,Porto,223,230,21271,CH,0,0.57,0.59,66,0,0
0,Porto,223,230,21271,IL,0,0.49,0.51,57,0,0
0,Porto,223,230,21271,PTP,0,0.27,0.28,31,0,0
0,Porto,223,230,21271,JPP,0,0.23,0.23,26,0,0
0,Porto,223,230,21271,A,0,0.22,0.23,25,0,0
0,Porto,223,230,21271,PDR,0,0.21,0.22,24,0,0
0,Porto,223,230,21271,PNR,0,0.21,0.22,24,0,0
0,Porto,223,230,21271,PURP,0,0.2,0.21,23,0,0
0,Porto,223,230,21271,MPT,0,0.16,0.17,19,0,0
0,Porto,223,230,21271,PPM,0,0.15,0.15,17,0,0
0,Porto,223,230,21271,NC,0,0.11,0.12,13,0,0
0,Porto,223,230,21271,MAS,0,0.09,0.09,10,0,0
0,Santarom,609,495,40414,PS,0,39.72,41.72,9114,5,4
0,Santarom,609,495,40414,PPD/PSD,0,25.84,27.14,5929,3,3
0,Santarom,609,495,40414,B.E.,0,9.25,9.71,2122,1,1
0,Santarom,609,495,40414,PCP-PEV,0,7.13,7.49,1637,0,1
0,Santarom,609,495,40414,CDS-PP,0,4.24,4.45,973,0,0
0,Santarom,609,495,40414,PAN,0,2.24,2.35,514,0,0
0,Santarom,609,495,40414,CH,0,1.45,1.52,333,0,0
0,Santarom,609,495,40414,PCTP/MRPP,0,0.83,0.87,191,0,0
0,Santarom,609,495,40414,L,0,0.8,0.84,183,0,0
0,Santarom,609,495,40414,R.I.R.,0,0.71,0.74,162,0,0
0,Santarom,609,495,40414,A,0,0.64,0.67,146,0,0
0,Santarom,609,495,40414,IL,0,0.53,0.56,122,0,0
0,Santarom,609,495,40414,NC,0,0.38,0.4,88,0,0
0,Santarom,609,495,40414,PDR,0,0.28,0.29,64,0,0
0,Santarom,609,495,40414,PNR,0,0.26,0.27,60,0,0
0,Santarom,609,495,40414,MPT,0,0.25,0.26,57,0,0
0,Santarom,609,495,40414,PPM,0,0.25,0.27,58,0,0
0,Santarom,609,495,40414,PURP,0,0.25,0.26,57,0,0
0,Santarom,609,495,40414,PTP,0,0.15,0.16,34,0,0
0,Setabal,40,39,5767,PS,0,40.35,41.5,1143,9,9
0,Setabal,40,39,5767,PCP-PEV,0,20.08,20.66,569,4,3
0,Setabal,40,39,5767,PPD/PSD,0,14.08,14.49,399,3,3
0,Setabal,40,39,5767,B.E.,0,10.13,10.42,287,2,2
0,Setabal,40,39,5767,CDS-PP,0,3.25,3.34,92,0,0
0,Setabal,40,39,5767,PAN,0,3.11,3.2,88,0,1
0,Setabal,40,39,5767,PCTP/MRPP,0,1.41,1.45,40,0,0
0,Setabal,40,39,5767,CH,0,0.99,1.02,28,0,0
0,Setabal,40,39,5767,R.I.R.,0,0.64,0.65,18,0,0
0,Setabal,40,39,5767,A,0,0.6,0.62,17,0,0
0,Setabal,40,39,5767,IL,0,0.53,0.54,15,0,0
0,Setabal,40,39,5767,PURP,0,0.42,0.44,12,0,0
0,Setabal,40,39,5767,L,0,0.35,0.36,10,0,0
0,Setabal,40,39,5767,PDR,0,0.25,0.25,7,0,0
0,Setabal,40,39,5767,NC,0,0.21,0.22,6,0,0
0,Setabal,40,39,5767,PNR,0,0.21,0.22,6,0,0
0,Setabal,40,39,5767,PTP,0,0.18,0.18,5,0,0
0,Setabal,40,39,5767,MAS,0,0.14,0.15,4,0,0
0,Setabal,40,39,5767,MPT,0,0.14,0.15,4,0,0
0,Setabal,40,39,5767,PPM,0,0.14,0.15,4,0,0
0,Viana do Castelo,903,547,65198,PS,0,36.92,38.72,11531,3,3
0,Viana do Castelo,903,547,65198,PPD/PSD,0,36.04,37.8,11256,3,3
0,Viana do Castelo,903,547,65198,B.E.,0,7.04,7.38,2199,0,0
0,Viana do Castelo,903,547,65198,CDS-PP,0,5.16,5.41,1612,0,0
0,Viana do Castelo,903,547,65198,PCP-PEV,0,2.88,3.02,898,0,0
0,Viana do Castelo,903,547,65198,PAN,0,2.12,2.22,662,0,0
0,Viana do Castelo,903,547,65198,R.I.R.,0,0.82,0.86,256,0,0
0,Viana do Castelo,903,547,65198,CH,0,0.64,0.67,199,0,0
0,Viana do Castelo,903,547,65198,L,0,0.54,0.56,168,0,0
0,Viana do Castelo,903,547,65198,PCTP/MRPP,0,0.49,0.52,154,0,0
0,Viana do Castelo,903,547,65198,IL,0,0.46,0.48,143,0,0
0,Viana do Castelo,903,547,65198,A,0,0.44,0.46,138,0,0
0,Viana do Castelo,903,547,65198,JPP,0,0.35,0.37,109,0,0
0,Viana do Castelo,903,547,65198,NC,0,0.24,0.26,76,0,0
0,Viana do Castelo,903,547,65198,PDR,0,0.24,0.25,74,0,0
0,Viana do Castelo,903,547,65198,PNR,0,0.23,0.25,73,0,0
0,Viana do Castelo,903,547,65198,PPM,0,0.2,0.21,62,0,0
0,Viana do Castelo,903,547,65198,PTP,0,0.2,0.21,64,0,0
0,Viana do Castelo,903,547,65198,PURP,0,0.18,0.18,55,0,0
0,Viana do Castelo,903,547,65198,MPT,0,0.16,0.17,50,0,0
0,Vila Real,453,618,53405,PPD/PSD,0,41.8,43.85,9585,3,3
0,Vila Real,453,618,53405,PS,0,37.54,39.38,8609,2,2
0,Vila Real,453,618,53405,CDS-PP,0,5.02,5.27,1152,0,0
0,Vila Real,453,618,53405,B.E.,0,4.33,4.55,994,0,0
0,Vila Real,453,618,53405,PCP-PEV,0,1.77,1.86,407,0,0
0,Vila Real,453,618,53405,PAN,0,1.28,1.34,293,0,0
0,Vila Real,453,618,53405,PCTP/MRPP,0,0.64,0.67,146,0,0
0,Vila Real,453,618,53405,R.I.R.,0,0.63,0.66,145,0,0
0,Vila Real,453,618,53405,CH,0,0.47,0.49,107,0,0
0,Vila Real,453,618,53405,A,0,0.46,0.48,106,0,0
0,Vila Real,453,618,53405,L,0,0.34,0.35,77,0,0
0,Vila Real,453,618,53405,IL,0,0.26,0.27,60,0,0
0,Vila Real,453,618,53405,PPM,0,0.23,0.24,52,0,0
0,Vila Real,453,618,53405,PDR,0,0.21,0.22,49,0,0
0,Vila Real,453,618,53405,NC,0,0.2,0.21,45,0,0
0,Vila Real,453,618,53405,PNR,0,0.14,0.15,33,0,0
0,Viseu,1485,1242,115266,PPD/PSD,0,36.85,38.69,21054,4,4
0,Viseu,1485,1242,115266,PS,0,36.63,38.46,20929,4,4
0,Viseu,1485,1242,115266,CDS-PP,0,6.74,7.08,3851,0,0
0,Viseu,1485,1242,115266,B.E.,0,6.37,6.69,3641,0,0
0,Viseu,1485,1242,115266,PCP-PEV,0,1.95,2.05,1113,0,0
0,Viseu,1485,1242,115266,PAN,0,1.68,1.77,962,0,0
0,Viseu,1485,1242,115266,R.I.R.,0,0.87,0.91,497,0,0
0,Viseu,1485,1242,115266,CH,0,0.85,0.89,486,0,0
0,Viseu,1485,1242,115266,PCTP/MRPP,0,0.58,0.61,330,0,0
0,Viseu,1485,1242,115266,A,0,0.51,0.54,292,0,0
0,Viseu,1485,1242,115266,IL,0,0.37,0.38,209,0,0
0,Viseu,1485,1242,115266,L,0,0.35,0.36,198,0,0
0,Viseu,1485,1242,115266,PDR,0,0.28,0.3,161,0,0
0,Viseu,1485,1242,115266,PPM,0,0.25,0.26,144,0,0
0,Viseu,1485,1242,115266,PURP,0,0.23,0.25,134,0,0
0,Viseu,1485,1242,115266,NC,0,0.17,0.18,98,0,0
0,Viseu,1485,1242,115266,PNR,0,0.17,0.18,99,0,0
0,Viseu,1485,1242,115266,PTP,0,0.17,0.18,98,0,0
0,Viseu,1485,1242,115266,MPT,0,0.15,0.16,87,0,0
0,Viseu,1485,1242,115266,JPP,0,0.06,0.06,32,0,0
1,Territorio Nacional,7225,6868,573021,PS,0,38.41,40.37,111442,94,106
1,Territorio Nacional,7225,6868,573021,PPD/PSD,0,33.69,35.41,97734,82,77
1,Territorio Nacional,7225,6868,573021,B.E.,0,6.7,7.04,19428,16,19
1,Territorio Nacional,7225,6868,573021,CDS-PP,0,4.92,5.17,14278,12,5
1,Territorio Nacional,7225,6868,573021,PCP-PEV,0,4.45,4.68,12904,10,12
